"1924760081","cơm gà Cẩm Ký"
"2598517878","Hồng Phát"
"3867250434","Cường"
"6278262090","Com chay"
"6447925217","Quán trà sữa Thái 186"
"6447936056","Cafe Kim Dung"
"6447939182","Bò Beefsteak Chung Cư 2"
"6447941917","Cửa Hàng Nước Đá"
"6447946669","Trà bí đao Hế Lô"
"6514899587","Noodle pork bone"
"6543929799","Trung Tâm Dinh Dưỡng Trẻ Em Ninh Kiều"
"7149112842","Seafood"
